age_group,outcome,parameter,spearman_rho,association_share,association_allocated_variance,screening_importance_share,screening_allocated_parameter_variance,sensitivity_rank
1_to_4,peak_weekly_cases,seasonal_peak_week,0.05851308105722671,0.0027717812854486565,0.0010945918368298042,0.0027717812854486565,0.0010945918368298042,19
1_to_4,peak_weekly_cases,eta,-0.05381200564514733,0.002344290256946303,0.0009257732534252655,0.002344290256946303,0.0009257732534252655,20
1_to_4,peak_weekly_cases,seed_infections_per_week,0.049399919044157414,0.0019756294838441297,0.0007801870648917481,0.0019756294838441297,0.0007801870648917481,21
1_to_4,peak_weekly_cases,dt,-0.0421780600422777,0.0014402113390006536,0.0005687474633211057,0.0014402113390006536,0.0005687474633211057,22
1_to_4,peak_weekly_cases,nu,0.018950226691540954,0.00029072464144692034,0.00011480877692756378,0.00029072464144692034,0.00011480877692756378,23
1_to_4,cumulative_cases,contact_scale,0.4928011856951319,0.19882355511059582,1.5279358345748244,0.19882355511059582,1.5279358345748244,1
1_to_4,cumulative_cases,mu,0.4451619733293298,0.162240944022836,1.2468027345645647,0.162240944022836,1.2468027345645647,2
1_to_4,cumulative_cases,seasonal_period_weeks,0.4385096508818529,0.1574282467097729,1.2098177169618933,0.1574282467097729,1.2098177169618933,3
1_to_4,cumulative_cases,sigma,0.3753941322285657,0.11537170389526027,0.8866180899917405,0.11537170389526027,0.8866180899917405,4
1_to_4,cumulative_cases,local_mixing,0.3254573650561725,0.08671865929794172,0.6664227837285519,0.08671865929794172,0.6664227837285519,5
1_to_4,cumulative_cases,gamma,0.280539167162435,0.06443344524169983,0.4951635125684422,0.06443344524169983,0.4951635125684422,6
1_to_4,cumulative_cases,reporting_rate,0.27242190316953524,0.06075868867657,0.4669234369090077,0.06075868867657,0.4669234369090077,7
1_to_4,cumulative_cases,sick_contact_multiplier,0.25524603579224336,0.05333869163328439,0.4099016249382432,0.05333869163328439,0.4099016249382432,8
1_to_4,cumulative_cases,phi,-0.14209646869206224,0.016530687549785303,0.12703640604065836,0.016530687549785303,0.12703640604065836,9
1_to_4,cumulative_cases,initial_exposed_per_case,0.12871743223425497,0.01356435295283124,0.10424047059174212,0.01356435295283124,0.10424047059174212,10
1_to_4,cumulative_cases,noise_scale,0.1265543544835915,0.013112289606818461,0.10076641649645895,0.013112289606818461,0.10076641649645895,11
1_to_4,cumulative_cases,sick_mobility_multiplier,0.12253434887554635,0.012292495036202219,0.0944663908242609,0.012292495036202219,0.0944663908242609,12
1_to_4,cumulative_cases,beta_0,0.09420833071209635,0.007266126658974792,0.055839336011426974,0.007266126658974792,0.055839336011426974,13
1_to_4,cumulative_cases,sh_noise_multiplier,-0.09243723927339176,0.006995492247362515,0.053759542119091355,0.006995492247362515,0.053759542119091355,14
1_to_4,cumulative_cases,initial_infectious_per_case,0.08809963891624123,0.006354371529585279,0.04883260416933348,0.006354371529585279,0.04883260416933348,15
1_to_4,cumulative_cases,seasonal_amplitude,-0.08719549530617557,0.006224614281772173,0.047835434851949694,0.006224614281772173,0.047835434851949694,16
1_to_4,cumulative_cases,seasonal_peak_week,0.08632282504962482,0.006100643352682094,0.04688273271916215,0.006100643352682094,0.04688273271916215,17
1_to_4,cumulative_cases,seed_infections_per_week,0.06826570377391444,0.003815307011043517,0.0293201894455376,0.003815307011043517,0.0293201894455376,18
1_to_4,cumulative_cases,psi,0.06664625667487276,0.003636435339294832,0.027945581507845835,0.003636435339294832,0.027945581507845835,19
1_to_4,cumulative_cases,delta,-0.057258613685551615,0.002684145195098473,0.02062734280408321,0.002684145195098473,0.02062734280408321,20
1_to_4,cumulative_cases,eta,-0.0394675853077403,0.0012752797380622988,0.00980037606614921,0.0012752797380622988,0.00980037606614921,21
1_to_4,cumulative_cases,nu,0.03392541387515418,0.000942268463301633,0.007241223254797294,0.000942268463301633,0.007241223254797294,22
1_to_4,cumulative_cases,dt,-0.010575046781021323,9.155644922422492e-05,0.0007036006351375637,9.155644922422492e-05,0.0007036006351375637,23
1_to_4,final_week_cases,contact_scale,0.5131540360004947,0.21857792272296384,0.13567081265354144,0.21857792272296384,0.13567081265354144,1
1_to_4,final_week_cases,mu,0.4756397474488706,0.18778767109044725,0.11655937445909435,0.18778767109044725,0.11655937445909435,2
1_to_4,final_week_cases,seasonal_period_weeks,0.43053161237020726,0.15385828510118696,0.09549948280739731,0.15385828510118696,0.09549948280739731,3
1_to_4,final_week_cases,sigma,0.4149061429338241,0.1428928590989866,0.0886932681710895,0.1428928590989866,0.0886932681710895,4
1_to_4,final_week_cases,local_mixing,0.3862704172207087,0.1238493391639879,0.07687299925655766,0.1238493391639879,0.07687299925655766,5
1_to_4,final_week_cases,sick_contact_multiplier,0.2837191537031462,0.06681717466216165,0.041473266250767166,0.06681717466216165,0.041473266250767166,6
1_to_4,final_week_cases,phi,-0.19337984835340705,0.031040822964908732,0.01926696724271429,0.031040822964908732,0.01926696724271429,7
1_to_4,final_week_cases,noise_scale,0.1327578338965951,0.014629554857049639,0.009080530968038911,0.014629554857049639,0.009080530968038911,8
1_to_4,final_week_cases,sick_mobility_multiplier,0.11081178911046459,0.010192547167943702,0.006326490525930842,0.010192547167943702,0.006326490525930842,9
1_to_4,final_week_cases,seasonal_peak_week,0.11010791335852349,0.010063472430530504,0.006246374134029332,0.010063472430530504,0.006246374134029332,10
1_to_4,final_week_cases,initial_exposed_per_case,0.0966284065804973,0.007750334240318137,0.004810614592825295,0.007750334240318137,0.004810614592825295,11
1_to_4,final_week_cases,seed_infections_per_week,0.09106607137003606,0.00688373271377343,0.0042727170234438845,0.00688373271377343,0.0042727170234438845,12
1_to_4,final_week_cases,reporting_rate,0.08245646918470792,0.005643652498147605,0.003503002092889011,0.005643652498147605,0.003503002092889011,13
1_to_4,final_week_cases,gamma,0.08087131810106823,0.005428749964080703,0.003369612585499852,0.005428749964080703,0.003369612585499852,14
1_to_4,final_week_cases,sh_noise_multiplier,-0.07925183161489487,0.005213500415673691,0.0032360076871099054,0.005213500415673691,0.0032360076871099054,15
1_to_4,final_week_cases,seasonal_amplitude,-0.058979637702282754,0.0028874534877244827,0.0017922357221566115,0.0028874534877244827,0.0017922357221566115,16
1_to_4,final_week_cases,beta_0,0.05309111616775125,0.002339669469780067,0.0014522274452578709,0.002339669469780067,0.0014522274452578709,17
1_to_4,final_week_cases,psi,-0.0410451124455075,0.0013984073431354725,0.00086798821354128,0.0013984073431354725,0.00086798821354128,18
1_to_4,final_week_cases,delta,-0.03934264873654431,0.0012848072747528583,0.0007974769130267202,0.0012848072747528583,0.0007974769130267202,19
1_to_4,final_week_cases,initial_infectious_per_case,0.027371038386456933,0.0006218610326715997,0.0003859877091386717,0.0006218610326715997,0.0003859877091386717,20
1_to_4,final_week_cases,dt,0.0229732455785974,0.0004380820981558284,0.0002719165482284342,0.0004380820981558284,0.0002719165482284342,21
1_to_4,final_week_cases,eta,-0.02195462863676396,0.0004000948738102903,0.00024833796566525523,0.0004000948738102903,0.00024833796566525523,22
1_to_4,final_week_cases,nu,-8.011593924532659e-05,5.327809075867719e-09,3.3069588089279915e-09,5.327809075867719e-09,3.3069588089279915e-09,23
25_to_34,outbreak_indicator,nu,-0.15249857033260464,0.09865133490320804,1.1511931591884973e-07,0.09865133490320804,1.1511931591884973e-07,1
25_to_34,outbreak_indicator,local_mixing,0.14769546575519976,0.09253493990641913,1.079819040570573e-07,0.09253493990641913,1.079819040570573e-07,2
25_to_34,outbreak_indicator,beta_0,-0.1356877043116876,0.07810024771399739,9.113761206322726e-08,0.07810024771399739,9.113761206322726e-08,3
25_to_34,outbreak_indicator,sigma,0.13088459973428274,0.07266888895684884,8.47995903299556e-08,0.07266888895684884,8.47995903299556e-08,4
25_to_34,outbreak_indicator,seasonal_peak_week,0.12848304744558028,0.07002660631823601,8.171622840566125e-08,0.07002660631823601,8.171622840566125e-08,5
25_to_34,outbreak_indicator,gamma,0.12608149515687786,0.06743325483959754,7.868996577626128e-08,0.06743325483959754,7.868996577626128e-08,6
25_to_34,outbreak_indicator,seasonal_period_weeks,0.12608149515687786,0.06743325483959754,7.868996577626128e-08,0.06743325483959754,7.868996577626128e-08,7
25_to_34,outbreak_indicator,phi,0.12608149515687786,0.06743325483959754,7.868996577626128e-08,0.06743325483959754,7.868996577626128e-08,8
25_to_34,outbreak_indicator,sh_noise_multiplier,-0.12127839057947301,0.062393345362243516,7.280873840214437e-08,0.062393345362243516,7.280873840214437e-08,9
25_to_34,outbreak_indicator,sick_contact_multiplier,0.10686907684725838,0.048447964769564825,5.6535439357257666e-08,0.048447964769564825,5.6535439357257666e-08,10
25_to_34,outbreak_indicator,initial_exposed_per_case,0.10446752455855594,0.04629499373069513,5.402307038190673e-08,0.04629499373069513,5.402307038190673e-08,11
25_to_34,outbreak_indicator,delta,0.10446752455855594,0.04629499373069513,5.402307038190673e-08,0.04629499373069513,5.402307038190673e-08,12
25_to_34,outbreak_indicator,reporting_rate,0.1020659722698535,0.04419095385179975,5.156780070145014e-08,0.04419095385179975,5.156780070145014e-08,13
25_to_34,outbreak_indicator,noise_scale,-0.1020659722698535,0.04419095385179975,5.156780070145014e-08,0.04419095385179975,5.156780070145014e-08,14
25_to_34,outbreak_indicator,contact_scale,0.0948613154037462,0.03817242117495948,4.4544587429446416e-08,0.03817242117495948,4.4544587429446416e-08,15
25_to_34,outbreak_indicator,initial_infectious_per_case,-0.06364113565061454,0.017180953545979996,2.004898991977487e-08,0.017180953545979996,2.004898991977487e-08,16
25_to_34,outbreak_indicator,eta,0.058838031073209666,0.014685464387290131,1.7136925880163568e-08,0.014685464387290131,1.7136925880163568e-08,17
25_to_34,outbreak_indicator,dt,-0.046830269629697496,0.009303036790115907,1.0856003441786254e-08,0.009303036790115907,1.0856003441786254e-08,18
25_to_34,outbreak_indicator,sick_mobility_multiplier,-0.03482250818618531,0.005143888192299458,6.002563375767413e-09,0.005143888192299458,6.002563375767413e-09,19
25_to_34,outbreak_indicator,seed_infections_per_week,0.03482250818618531,0.005143888192299458,6.002563375767413e-09,0.005143888192299458,6.002563375767413e-09,20
25_to_34,outbreak_indicator,mu,0.027617851320078008,0.0032355729533013245,3.775690874888184e-09,0.0032355729533013245,3.775690874888184e-09,21
25_to_34,outbreak_indicator,seasonal_amplitude,-0.01561008987656583,0.0010336707544573228,1.2062226046429168e-09,0.0010336707544573228,1.2062226046429168e-09,22
25_to_34,outbreak_indicator,psi,-0.0012007761443512176,6.1163949967888906e-06,7.137411861792405e-12,6.1163949967888906e-06,7.137411861792405e-12,23
25_to_34,peak_weekly_cases,contact_scale,0.4457806505670995,0.16724546601739557,0.10525076746587787,0.16724546601739557,0.10525076746587787,1
25_to_34,peak_weekly_cases,seasonal_period_weeks,0.4456433103323918,0.16714242882547475,0.10518592419218298,0.16714242882547475,0.10518592419218298,2
25_to_34,peak_weekly_cases,mu,0.4389136388317158,0.16213249961272075,0.10203308000962538,0.16213249961272075,0.10203308000962538,3
25_to_34,peak_weekly_cases,sigma,0.34318463398557786,0.09912143800922499,0.062379014936687426,0.09912143800922499,0.062379014936687426,4
25_to_34,peak_weekly_cases,local_mixing,0.3218225049787552,0.08716552444502797,0.05485493007894575,0.08716552444502797,0.05485493007894575,5
25_to_34,peak_weekly_cases,gamma,0.29232868957528235,0.0719208489479524,0.045261164495676805,0.0719208489479524,0.045261164495676805,6
25_to_34,peak_weekly_cases,reporting_rate,0.270717631393052,0.06168009142352897,0.03881646010670747,0.06168009142352897,0.03881646010670747,7
25_to_34,peak_weekly_cases,sick_contact_multiplier,0.2580794685450563,0.056055578261156695,0.035276846501277714,0.056055578261156695,0.035276846501277714,8
25_to_34,peak_weekly_cases,seed_infections_per_week,0.1664306131716922,0.023311936534245434,0.014670647101966668,0.023311936534245434,0.014670647101966668,9
25_to_34,peak_weekly_cases,noise_scale,0.1522015926049993,0.019496215617340246,0.012269341018738665,0.019496215617340246,0.012269341018738665,10
25_to_34,peak_weekly_cases,phi,-0.1358838559687939,0.015539879621932965,0.009779543179757589,0.015539879621932965,0.009779543179757589,11
25_to_34,peak_weekly_cases,sick_mobility_multiplier,0.1258208225215671,0.013323458254206354,0.00838470686200215,0.013323458254206354,0.00838470686200215,12
25_to_34,peak_weekly_cases,initial_infectious_per_case,0.11361470916192265,0.010863782139915236,0.006836785684158671,0.010863782139915236,0.006836785684158671,13
25_to_34,peak_weekly_cases,seasonal_peak_week,0.10709963177797739,0.009653568463496444,0.006075175093007992,0.009653568463496444,0.006075175093007992,14
25_to_34,peak_weekly_cases,seasonal_amplitude,-0.09711957472255314,0.00793826275025417,0.004995700431861864,0.00793826275025417,0.004995700431861864,15
25_to_34,peak_weekly_cases,dt,-0.08994068620418746,0.006808074805369594,0.0042844515626852715,0.006808074805369594,0.0042844515626852715,16
25_to_34,peak_weekly_cases,beta_0,0.07435256956486656,0.004652687560720242,0.002928025184813166,0.004652687560720242,0.002928025184813166,17
25_to_34,peak_weekly_cases,sh_noise_multiplier,-0.07038687028768251,0.004169608079414337,0.0026240140366175176,0.004169608079414337,0.0026240140366175176,18
25_to_34,peak_weekly_cases,initial_exposed_per_case,0.067763099553788,0.003864545734933871,0.00243203247415071,0.003864545734933871,0.00243203247415071,19
25_to_34,peak_weekly_cases,psi,0.06598912152214723,0.0036648535055172097,0.002306362338489814,0.0036648535055172097,0.002306362338489814,20
25_to_34,peak_weekly_cases,delta,-0.051436779152913344,0.002226688459189576,0.0014012975945951178,0.002226688459189576,0.0014012975945951178,21
25_to_34,peak_weekly_cases,nu,0.034686993028356705,0.0010126170409259188,0.0006372592527883162,0.0010126170409259188,0.0006372592527883162,22
25_to_34,peak_weekly_cases,eta,-0.03464121295012081,0.0010099458900563515,0.0006355782465061496,0.0010099458900563515,0.0006355782465061496,23
25_to_34,cumulative_cases,contact_scale,0.45206128121796113,0.17008583934132931,1.5463847637858787,0.17008583934132931,1.5463847637858787,1
25_to_34,cumulative_cases,mu,0.44051919365659437,0.16151140890095259,1.4684278413137415,0.16151140890095259,1.4684278413137415,2
25_to_34,cumulative_cases,seasonal_period_weeks,0.4348254023211657,0.15736326191801656,1.430713759311396,0.15736326191801656,1.430713759311396,3
25_to_34,cumulative_cases,sigma,0.3522797339658286,0.10328775876526773,0.939070630798776,0.10328775876526773,0.939070630798776,4
25_to_34,cumulative_cases,local_mixing,0.323879446128911,0.08730523993477164,0.793760923052903,0.08730523993477164,0.793760923052903,5
25_to_34,cumulative_cases,gamma,0.30808561287686725,0.0789980498142875,0.7182336934967164,0.0789980498142875,0.7182336934967164,6
25_to_34,cumulative_cases,reporting_rate,0.27784843356389666,0.06425241263499608,0.5841694542003998,0.06425241263499608,0.5841694542003998,7
25_to_34,cumulative_cases,sick_contact_multiplier,0.25242951787346984,0.053033929874259034,0.4821733628080761,0.053033929874259034,0.4821733628080761,8
25_to_34,cumulative_cases,seed_infections_per_week,0.16973220582929985,0.023977397605995855,0.21799746808280182,0.023977397605995855,0.21799746808280182,9
25_to_34,cumulative_cases,noise_scale,0.1514662943291102,0.019094378852864618,0.1736020861370455,0.019094378852864618,0.1736020861370455,10
25_to_34,cumulative_cases,phi,-0.13430480667589317,0.01501262534505073,0.1364916396797947,0.01501262534505073,0.1364916396797947,11
25_to_34,cumulative_cases,initial_infectious_per_case,0.12231923285473177,0.012452685839796892,0.11321720682595876,0.012452685839796892,0.11321720682595876,12
25_to_34,cumulative_cases,sick_mobility_multiplier,0.11198171119900102,0.010436808954034352,0.09488927715301604,0.010436808954034352,0.09488927715301604,13
25_to_34,cumulative_cases,seasonal_peak_week,0.10152688027455037,0.00857897924425197,0.07799827924253847,0.00857897924425197,0.07799827924253847,14
25_to_34,cumulative_cases,seasonal_amplitude,-0.09184171260096922,0.007020264601929159,0.06382677276491337,0.007020264601929159,0.06382677276491337,15
25_to_34,cumulative_cases,initial_exposed_per_case,0.08885461805112617,0.006571031409528615,0.059742438837966115,0.006571031409528615,0.059742438837966115,16
25_to_34,cumulative_cases,sh_noise_multiplier,-0.07864298926914359,0.00514746687208298,0.04679968875661407,0.00514746687208298,0.04679968875661407,17
25_to_34,cumulative_cases,dt,-0.07109800044928143,0.004207153019216651,0.03825055250352943,0.004207153019216651,0.03825055250352943,18
25_to_34,cumulative_cases,nu,0.0626889287232386,0.0032708093538912275,0.029737512362539742,0.0032708093538912275,0.029737512362539742,19
25_to_34,cumulative_cases,beta_0,0.05807953282304976,0.0028074999881388496,0.02552520082094814,0.0028074999881388496,0.02552520082094814,20
25_to_34,cumulative_cases,delta,-0.05065757567525967,0.0021358086356480844,0.019418323978755574,0.0021358086356480844,0.019418323978755574,21
25_to_34,cumulative_cases,psi,0.04850022961148414,0.001957767540594871,0.017799611699213427,0.001957767540594871,0.017799611699213427,22
25_to_34,cumulative_cases,eta,-0.0423314787978236,0.0014914215530947676,0.013559691829837172,0.0014914215530947676,0.013559691829837172,23
25_to_34,final_week_cases,contact_scale,0.4870971711749911,0.19665352134038422,0.16295151979993575,0.19665352134038422,0.16295151979993575,1
25_to_34,final_week_cases,seasonal_period_weeks,0.45990094344798216,0.17530694179490433,0.14526326506766798,0.17530694179490433,0.14526326506766798,2
25_to_34,final_week_cases,mu,0.4571970575771747,0.17325164466476484,0.14356019975404474,0.17325164466476484,0.14356019975404474,3
25_to_34,final_week_cases,sigma,0.3860977348219462,0.12355633570362415,0.10238155181044306,0.12355633570362415,0.10238155181044306,4
25_to_34,final_week_cases,local_mixing,0.3528413692384611,0.10318807486525848,0.08550395390794566,0.10318807486525848,0.08550395390794566,5
25_to_34,final_week_cases,sick_contact_multiplier,0.2638077008343222,0.05768268272182342,0.047797165042314294,0.05768268272182342,0.047797165042314294,6
25_to_34,final_week_cases,seed_infections_per_week,0.18898588546753778,0.029602558788182548,0.024529344359676575,0.029602558788182548,0.024529344359676575,7
25_to_34,final_week_cases,noise_scale,0.18580417003014335,0.028614187987210497,0.02371035813941202,0.028614187987210497,0.02371035813941202,8
25_to_34,final_week_cases,phi,-0.16848785543741757,0.023529230140884674,0.01949684798444669,0.023529230140884674,0.01949684798444669,9
25_to_34,final_week_cases,gamma,0.14503128785130287,0.017433874667396432,0.014446099686852917,0.017433874667396432,0.014446099686852917,10
25_to_34,final_week_cases,seasonal_peak_week,0.13362060335100703,0.014798488845949049,0.012262359869040335,0.014798488845949049,0.012262359869040335,11
25_to_34,final_week_cases,reporting_rate,0.13257338406136102,0.01456743862528977,0.012070906472478103,0.01456743862528977,0.012070906472478103,12
25_to_34,final_week_cases,sick_mobility_multiplier,0.10921696039638736,0.009886684691664744,0.00819232874808781,0.009886684691664744,0.00819232874808781,13
25_to_34,final_week_cases,seasonal_amplitude,-0.09341997215011517,0.007233524880108907,0.005993861003303259,0.007233524880108907,0.005993861003303259,14
25_to_34,final_week_cases,initial_infectious_per_case,0.0866502430809828,0.006223147338107596,0.005156639503689937,0.006223147338107596,0.005156639503689937,15
25_to_34,final_week_cases,beta_0,0.07600637489113812,0.0047881809173518555,0.003967594133282917,0.0047881809173518555,0.003967594133282917,16
25_to_34,final_week_cases,sh_noise_multiplier,-0.07185755530101051,0.004279720314321726,0.003546272270051492,0.004279720314321726,0.003546272270051492,17
25_to_34,final_week_cases,initial_exposed_per_case,0.06770015194621364,0.0037988294787458473,0.0031477953346737875,0.0037988294787458473,0.0031477953346737875,18
25_to_34,final_week_cases,dt,-0.055737245252197365,0.0025749067957429412,0.0021336255402375558,0.0025749067957429412,0.0021336255402375558,19
25_to_34,final_week_cases,delta,-0.04277289934677096,0.0015163794566776508,0.0012565060385129295,0.0015163794566776508,0.0012565060385129295,20
25_to_34,final_week_cases,nu,0.03224062009762628,0.0008615436483538472,0.0007138943961763208,0.0008615436483538472,0.0007138943961763208,21
25_to_34,final_week_cases,eta,-0.023442261311665966,0.00045548021615397956,0.0003774211260251273,0.00045548021615397956,0.0003774211260251273,22
25_to_34,final_week_cases,psi,-0.015402135071487598,0.00019662211709853977,0.000162925497540574,0.00019662211709853977,0.000162925497540574,23
35_and_over,outbreak_indicator,contact_scale,0.2600019131449938,0.18413504898610678,2.4052179986639267e-05,0.18413504898610678,2.4052179986639267e-05,1
35_and_over,outbreak_indicator,seasonal_period_weeks,0.251548961554034,0.17235680387656366,2.251367619357345e-05,0.17235680387656366,2.251367619357345e-05,2
35_and_over,outbreak_indicator,sigma,0.2216803551280685,0.133855984153088,1.7484602963239895e-05,0.133855984153088,1.7484602963239895e-05,3
35_and_over,outbreak_indicator,reporting_rate,0.16760865942825545,0.07652023224738248,9.995263849916743e-06,0.07652023224738248,9.995263849916743e-06,4
35_and_over,outbreak_indicator,noise_scale,0.15868886922396105,0.06859244843224627,8.959716927879053e-06,0.06859244843224627,8.959716927879053e-06,5
35_and_over,outbreak_indicator,local_mixing,0.15391623757501696,0.06452860132907623,8.428887069566727e-06,0.06452860132907623,8.428887069566727e-06,6
35_and_over,outbreak_indicator,sick_contact_multiplier,0.14314269015854955,0.055811246756755396,7.290204443226353e-06,0.055811246756755396,7.290204443226353e-06,7
35_and_over,outbreak_indicator,mu,0.12011349603862079,0.03929768707256847,5.133162033694955e-06,0.03929768707256847,5.133162033694955e-06,8
35_and_over,outbreak_indicator,nu,0.11245371684895743,0.03444538183056895,4.4993418040683216e-06,0.03444538183056895,4.4993418040683216e-06,9
35_and_over,outbreak_indicator,initial_exposed_per_case,0.10102296944284439,0.02779864543688589,3.6311284957118393e-06,0.02779864543688589,3.6311284957118393e-06,10
35_and_over,outbreak_indicator,psi,-0.09954993498329373,0.026993881429537906,3.5260082111267835e-06,0.026993881429537906,3.5260082111267835e-06,11
35_and_over,outbreak_indicator,seed_infections_per_week,0.09435578885823205,0.024250487540785227,3.1676592495909254e-06,0.024250487540785227,3.1676592495909254e-06,12
35_and_over,outbreak_indicator,gamma,0.09305951853382748,0.023588752682145626,3.081221789633838e-06,0.023588752682145626,3.081221789633838e-06,13
35_and_over,outbreak_indicator,sh_noise_multiplier,-0.08037782494052682,0.017597698556967693,2.2986553367943804e-06,0.017597698556967693,2.2986553367943804e-06,14
35_and_over,outbreak_indicator,dt,-0.07634397672821888,0.01587570174750255,2.0737238127541136e-06,0.01587570174750255,2.0737238127541136e-06,15
35_and_over,outbreak_indicator,initial_infectious_per_case,-0.06855275754062638,0.01280068564623797,1.6720575295740449e-06,0.01280068564623797,1.6720575295740449e-06,16
35_and_over,outbreak_indicator,sick_mobility_multiplier,0.06242040177517398,0.010612959181868747,1.3862912348231053e-06,0.010612959181868747,1.3862912348231053e-06,17
35_and_over,outbreak_indicator,beta_0,-0.052245132969970264,0.007434898640043149,9.71165029457428e-07,0.007434898640043149,9.71165029457428e-07,18
35_and_over,outbreak_indicator,delta,-0.0301677457315973,0.0024789575642320018,3.238076283817521e-07,0.0024789575642320018,3.238076283817521e-07,19
35_and_over,outbreak_indicator,seasonal_peak_week,0.01599035561013751,0.0006964655170138624,9.097406529578796e-08,0.0006964655170138624,9.097406529578796e-08,20
35_and_over,outbreak_indicator,seasonal_amplitude,-0.007854672979696232,0.00016805041576418826,2.195116502287834e-08,0.00016805041576418826,2.195116502287834e-08,21
35_and_over,outbreak_indicator,phi,0.006911930925583816,0.00013013141531220947,1.6998090478915426e-08,0.00013013141531220947,1.6998090478915426e-08,22
35_and_over,outbreak_indicator,eta,0.0032769351207849826,2.9249541346836194e-05,3.820648143167096e-09,2.9249541346836194e-05,3.820648143167096e-09,23
35_and_over,peak_weekly_cases,contact_scale,0.4366742633198644,0.16037608556971586,0.19388404584858954,0.16037608556971586,0.19388404584858954,1
35_and_over,peak_weekly_cases,mu,0.42204472985796654,0.14981019856320707,0.181110589547273,0.14981019856320707,0.181110589547273,2
35_and_over,peak_weekly_cases,seasonal_period_weeks,0.4142249538064573,0.14431016822264883,0.17446141781490848,0.14431016822264883,0.17446141781490848,3
35_and_over,peak_weekly_cases,reporting_rate,0.3444707202317246,0.09979965564078871,0.12065116155688203,0.09979965564078871,0.12065116155688203,4
35_and_over,peak_weekly_cases,gamma,0.32689410688213755,0.08987493707043485,0.10865283535074476,0.08987493707043485,0.10865283535074476,5
35_and_over,peak_weekly_cases,sigma,0.3004819763547018,0.0759383699744601,0.09180445047958943,0.0759383699744601,0.09180445047958943,6
35_and_over,peak_weekly_cases,local_mixing,0.2777265138820881,0.06487227107223738,0.07842627118744737,0.06487227107223738,0.07842627118744737,7
35_and_over,peak_weekly_cases,seed_infections_per_week,0.2771027629932374,0.06458120273585166,0.07807438888232433,0.06458120273585166,0.07807438888232433,8
35_and_over,peak_weekly_cases,sick_contact_multiplier,0.22424130578444348,0.04229174880302599,0.05112791807341186,0.04229174880302599,0.05112791807341186,9
35_and_over,peak_weekly_cases,noise_scale,0.19244145542349436,0.031147391534876247,0.03765512960962472,0.031147391534876247,0.03765512960962472,10
35_and_over,peak_weekly_cases,sick_mobility_multiplier,0.1401980266183324,0.01653134608435415,0.019985300493972517,0.01653134608435415,0.019985300493972517,11
35_and_over,peak_weekly_cases,initial_infectious_per_case,0.12474159404231591,0.013087207719462566,0.015821565743399324,0.013087207719462566,0.015821565743399324,12
35_and_over,peak_weekly_cases,initial_exposed_per_case,0.10169142358093332,0.00869747262976755,0.010514667296725266,0.00869747262976755,0.010514667296725266,13
35_and_over,peak_weekly_cases,phi,-0.10024077357796399,0.00845109990278636,0.010216819017636934,0.00845109990278636,0.010216819017636934,14
35_and_over,peak_weekly_cases,seasonal_amplitude,-0.09392028865378398,0.007418963832610517,0.008969034995218167,0.007418963832610517,0.008969034995218167,15
35_and_over,peak_weekly_cases,dt,-0.07941664986670001,0.005304537720470465,0.006412834126408404,0.005304537720470465,0.006412834126408404,16
35_and_over,peak_weekly_cases,sh_noise_multiplier,-0.0756741445335957,0.004816365721663221,0.005822666572046957,0.004816365721663221,0.005822666572046957,17
35_and_over,peak_weekly_cases,seasonal_peak_week,0.07352821257654046,0.00454707831242421,0.005497115962591234,0.00454707831242421,0.005497115962591234,18
35_and_over,peak_weekly_cases,beta_0,0.060435166395894135,0.003071877273632849,0.0037136957922780075,0.003071877273632849,0.0037136957922780075,19
35_and_over,peak_weekly_cases,nu,0.05300738058187363,0.002363181639704632,0.002856929795694911,0.002363181639704632,0.002856929795694911,20
35_and_over,peak_weekly_cases,psi,0.04619190068626622,0.0017945521443812457,0.002169494466727397,0.0017945521443812457,0.002169494466727397,21
35_and_over,peak_weekly_cases,delta,-0.02455232283132126,0.0005070019017050263,0.0006129316575242657,0.0005070019017050263,0.0006129316575242657,22
35_and_over,peak_weekly_cases,eta,-0.022005816908949052,0.000407285929790476,0.0004923816640396505,0.000407285929790476,0.0004923816640396505,23
35_and_over,cumulative_cases,contact_scale,0.4257731693307614,0.1507055878375615,2.8135074915301894,0.1507055878375615,2.8135074915301894,1
35_and_over,cumulative_cases,mu,0.4155701095572699,0.14356923301334912,2.680279599663429,0.14356923301334912,2.680279599663429,2
35_and_over,cumulative_cases,seasonal_period_weeks,0.41199074113981676,0.14110671671358163,2.6343071300501677,0.14110671671358163,2.6343071300501677,3
35_and_over,cumulative_cases,reporting_rate,0.36193394620509056,0.10890088539121195,2.033059697910422,0.10890088539121195,2.033059697910422,4
35_and_over,cumulative_cases,gamma,0.35160213217197844,0.1027722287257288,1.9186444218163552,0.1027722287257288,1.9186444218163552,5
35_and_over,cumulative_cases,sigma,0.29138519555030096,0.07058423955232719,1.3177300829647016,0.07058423955232719,1.3177300829647016,6
35_and_over,cumulative_cases,local_mixing,0.2819002984249156,0.06606384490144804,1.2333392889841241,0.06606384490144804,1.2333392889841241,7
35_and_over,cumulative_cases,seed_infections_per_week,0.2793194908209646,0.06485974816122286,1.21086012780795,0.06485974816122286,1.21086012780795,8
35_and_over,cumulative_cases,sick_contact_multiplier,0.21186370360283915,0.03731521038803678,0.6966339170378127,0.03731521038803678,0.6966339170378127,9
