block_id,start_date,end_date,observed_total,predicted_total,mae,mean_squared_error,rmse,normalised_rmse,log_rmse,poisson_nll,objective,prediction_summary,objective_metric,window_weight
55,2025-01-27,2025-03-03,25.0,45.160855113588624,3.3601425189314376,14.41071638383533,3.7961449371481235,0.9110747849155496,0.5490095234339679,2.6741824277583293,2.6741824277583293,mean,poisson_nll,0.9999999999999999
56,2025-02-03,2025-03-10,31.0,34.716170221295144,1.4714269042290204,3.002296648173346,1.7327136659509979,0.3353639353453544,0.3049082525425202,2.05847819813088,2.05847819813088,mean,poisson_nll,0.9999999999999999
57,2025-02-10,2025-03-17,36.0,53.6317062540377,2.9386177090062837,9.33946293484225,3.0560534901801457,0.5093422483633575,0.39105019064966523,2.4003701903161327,2.4003701903161327,mean,poisson_nll,0.9999999999999999
58,2025-02-17,2025-03-24,39.0,42.35798226680751,1.4056067736507312,5.075057853546478,2.2527889056781327,0.34658290856586654,0.2629731614556983,2.151434298424636,2.151434298424636,mean,poisson_nll,0.9999999999999999
59,2025-02-24,2025-03-31,44.0,56.06667291190005,2.043039835196624,9.172651653473853,3.0286385808600294,0.41299617011727674,0.30309019895262884,2.357832918071821,2.357832918071821,mean,poisson_nll,0.9999999999999999
60,2025-03-03,2025-04-07,52.0,50.3970741268814,1.9593182403498877,4.483050044964332,2.1173214316594287,0.24430631903762634,0.25198916512973074,2.2949371706369193,2.2949371706369193,mean,poisson_nll,0.9999999999999999
61,2025-03-10,2025-04-14,64.0,64.56308485976986,2.0011753825669,4.493255475797514,2.119730047859282,0.19872469198680767,0.2183257790429512,2.329648168167087,2.329648168167087,mean,poisson_nll,0.9999999999999999
62,2025-03-17,2025-04-21,69.0,78.9119728438416,2.6796549801496705,10.426822133265276,3.2290590166897344,0.280787740581716,0.24460554179504207,2.5075849359465465,2.5075849359465465,mean,poisson_nll,0.9999999999999999
63,2025-03-24,2025-04-28,73.0,93.19023122940708,3.9947022507929475,22.93641089239713,4.789197311909077,0.3936326557733488,0.3224540057269996,2.8844011522562876,2.8844011522562876,mean,poisson_nll,0.9999999999999999
64,2025-03-31,2025-05-05,79.0,65.56213280395146,3.7187108513364633,20.830604283502645,4.564055683654905,0.3466371405307523,0.35585146892199493,3.1389213704836654,3.1389213704836654,mean,poisson_nll,0.9999999999999999
65,2025-04-07,2025-05-12,80.0,92.90298214307974,4.79757175311649,37.03979315380209,6.086032628387897,0.45645244712909216,0.3711240139366724,3.3408135421281924,3.3408135421281924,mean,poisson_nll,0.9999999999999999
66,2025-04-14,2025-05-19,87.0,105.73505095849751,4.899422868106606,34.46714461543987,5.870872559972654,0.4048877627567347,0.3456862048586191,3.2529994642895703,3.2529994642895703,mean,poisson_nll,0.9999999999999999
67,2025-04-21,2025-05-26,87.0,144.599585008576,9.599930834762668,104.52546621160322,10.223769667378233,0.7050875632674642,0.5080099350462359,4.677511073784945,4.677511073784945,mean,poisson_nll,0.9999999999999999
68,2025-04-28,2025-06-02,95.0,108.93432230329947,2.4804509303366853,9.556559472852722,3.0913685436797604,0.19524432907451117,0.1873299367722341,2.5789523970888757,2.5789523970888757,mean,poisson_nll,0.9999999999999999
69,2025-05-05,2025-06-09,97.0,112.8687466257801,3.2611336468223846,17.143731507875096,4.140498944315177,0.25611333676176345,0.22394548424798932,2.7566499870056647,2.7566499870056647,mean,poisson_nll,0.9999999999999999
70,2025-05-12,2025-06-16,104.0,97.43330905554922,3.2784696761137844,12.835298850514794,3.582638531936315,0.2066906845347874,0.20396897265719158,2.7399728396164766,2.7399728396164766,mean,poisson_nll,0.9999999999999999
71,2025-05-19,2025-06-23,110.0,88.57309702547195,4.156185238938589,25.305442792717244,5.030451549584515,0.2743882663409735,0.3010444927430576,3.2383579698662697,3.2383579698662697,mean,poisson_nll,0.9999999999999999
72,2025-05-26,2025-06-30,113.0,131.9299526737541,3.799118218596823,17.930032594940883,4.234386920788047,0.22483470375865736,0.1995205412418378,2.8108521306441725,2.8108521306441725,mean,poisson_nll,0.9999999999999999
73,2025-06-02,2025-07-07,115.0,121.62509765824136,1.921784534265411,5.551380279082776,2.3561367275866605,0.12292887274365184,0.11551971434624887,2.536833020367968,2.536833020367968,mean,poisson_nll,0.9999999999999999
74,2025-06-09,2025-07-14,124.0,132.94264028708326,3.4893103012053928,16.37450769705628,4.046542684447586,0.1958004524732703,0.181580773638151,2.800034299219027,2.800034299219027,mean,poisson_nll,0.9999999999999999
75,2025-06-16,2025-07-21,119.0,102.38715683971523,5.2362263964339375,40.60442054637893,6.372159802325969,0.3212853681845026,0.3125882782050037,3.4474075872637076,3.4474075872637076,mean,poisson_nll,0.9999999999999999
76,2025-06-23,2025-07-28,115.0,112.93800793340918,5.244797644802988,38.669427132512304,6.218474662850393,0.3244421563226292,0.310751564783009,3.3692617218744014,3.3692617218744014,mean,poisson_nll,0.9999999999999999
77,2025-06-30,2025-08-04,112.0,99.2542287472892,5.382035405729576,44.56210409352677,6.6754853077155945,0.35761528434190676,0.32164860417257585,3.534661244792266,3.534661244792266,mean,poisson_nll,0.9999999999999999
78,2025-07-07,2025-08-11,98.0,117.51260384913206,6.698709139137624,54.68593056595383,7.394993615004264,0.45275471112271,0.4406580430530889,3.848884979781547,3.848884979781547,mean,poisson_nll,0.9999999999999999
79,2025-07-14,2025-08-18,81.0,104.57571314982286,7.228925529056539,65.95334928427066,8.121166744025803,0.6015679069648743,0.6966478444711132,4.55996200052554,4.55996200052554,mean,poisson_nll,0.9999999999999999
