stage,trial,objective,gamma,local_mixing,contact_scale,sick_contact_multiplier,sick_mobility_multiplier,seed_infections_per_week,initial_exposed_per_case,initial_infectious_per_case
initial_state_optimization,30,6.565180566820799,0.0573278867657486,0.2840867974733778,0.3311132242529514,0.6131405028377441,0.14945886653215776,6.021425722249178,4.721359549995794,0.5479866090818131
refinement,3,6.586469395583513,0.2079926018600062,0.5053927076949623,0.07770710766826903,0.6037650464844114,0.1629961618070893,11.593546561769902,0.8326281023042531,1.3806311216978655
refinement,60,6.652701705889585,0.07096206800298518,0.3299921197226725,0.12916723514227083,0.46048475919430676,0.13119012748892953,7.425664076688062,1.2794009261644725,0.4344460824867759
refinement,7,6.707288966115865,0.17273896033795055,0.32740062208292575,0.06998709997219346,0.7869985807374801,0.17294340842491676,11.351281800323012,1.1433763714849428,1.3625977632290978
initial_state_optimization,3,6.739382783348432,0.0573278867657486,0.2840867974733778,0.3311132242529514,0.6131405028377441,0.14945886653215776,6.021425722249178,4.721359549995793,0.6321054722858884
refinement,22,6.823668762622321,0.1388128116342725,0.5739194377437833,0.12514003284745207,0.4695571007109452,0.1700457038510061,11.165958753552143,0.6234427527792532,0.0
refinement,39,6.836939466447341,0.10672375679679756,0.577105317331923,0.06180832639501085,0.42561110717867695,0.13640350256291803,6.461771168842529,1.3889828528583845,0.9474717027055535
refinement,55,6.946499714045295,0.094320191288661,0.3077222048588767,0.20415077292269604,0.48740243722906773,0.08473590924452544,4.707252735497015,0.9543663380231105,0.45769600007915157
refinement,8,6.946649928534974,0.17867327761928098,0.5541196757358126,0.1059147037703822,0.7163659336269805,0.15130801948048364,11.565431963879705,1.285578686615498,1.306580855916619
refinement,11,7.059267618592482,0.16999919349077086,0.5518756849824729,0.041733056044641545,0.887019992979417,0.06991679911233416,8.154207492516091,1.1597408949860057,1.3985150749617463
refinement,2,7.086041506130027,0.17339885963080498,0.5947794276611703,0.06017288732521934,0.6936559414038559,0.12568093091065757,10.041501391302912,0.6561461977315777,2.0316290719446064
refinement,25,7.162961201766692,0.14024819821289206,0.5851839544612657,0.1981552221594299,0.5211597650121399,0.18454676115431035,12.442169317098816,0.8409952628722336,0.5140331188438334
refinement,70,7.2246479279173546,0.0662138214529162,0.43206731235888,0.5241190505189315,0.390829298808547,0.12971420630940758,6.124245379971438,0.9506248053324658,0.8669261694820237
refinement,32,7.291749699136064,0.13589077222374332,0.42796827645005436,0.07159362083551396,0.49096721082151795,0.14595813785045625,7.1496969361395735,0.9421662013419931,0.8962655342851623
refinement,21,7.30003969584945,0.18553043603197525,0.6255785212061966,0.11350972972648565,0.6324979857258791,0.1475020306740466,12.946487478058035,1.4901259049728386,0.7872370181031714
refinement,9,7.317548907047083,0.21168214181278164,0.4401506847445728,0.07747277401299973,0.6472154268937426,0.12909629574025386,13.081411084967527,1.0491703547611086,1.6462862396036084
refinement,4,7.332719097099509,0.17855816296300622,0.461990677650382,0.09057114242797247,0.7984632434773653,0.13469019992506354,10.54079376766212,1.37096833370257,1.833877025824263
global,184,7.389218785586784,0.16200759435843431,0.5371809886365523,0.0013012483983828925,0.04412617821089271,0.7573484841284027,17.938244501071154,0.7388069015213605,1.569633136861519
refinement,38,7.450919068526566,0.08489241411733361,0.5333047215975858,0.12974972842480081,0.19447886171528253,0.13099653071709977,5.387691648290533,0.917504515310799,1.57215565900175
refinement,46,7.5359831161646005,0.12019128235134306,0.31934886440854504,0.4266331058902939,0.4940809157679148,0.1051023794724601,6.903674873280088,0.7125786874999488,1.0739399807756613
refinement,5,7.599036031213812,0.16748672626578068,0.4765346883555051,0.10236378689530974,0.5898999306457385,0.08876649884722784,11.981224972735276,1.4225702139081835,1.8461330921886356
refinement,23,7.732660051547171,0.18651833499316328,0.44521422031952335,0.20804307482602674,0.7823904053382751,0.16082625672869155,9.21754524305954,1.2576937208846635,0.4666930792947142
refinement,27,7.930079282590136,0.14158151489207962,0.5937646250121674,0.16656119431371919,0.7509603526579881,0.19730559846478152,13.847874605761124,0.7618288360816213,0.27717577906558416
global,158,8.142504120547473,0.08306923437210649,0.14091565348136526,0.002145997409566151,0.2853839368748382,0.976083328487764,12.737881996604784,5.947040362083136,0.8989693347385752
global,236,8.53207922141979,0.10193353027593202,0.6605542242501259,0.0015091697502769776,0.12354636372899919,0.22782367170274587,12.60121159381283,4.27159289582087,1.5778407849723841
initial_state_optimization,16,8.651159584399144,0.0573278867657486,0.2840867974733778,0.3311132242529514,0.6131405028377441,0.14945886653215776,6.021425722249178,2.17686193864736,2.9179606750063085
refinement,54,8.722332150839181,0.09356656629615846,0.25748187462395355,0.4578322809527129,0.4983888423431398,0.10979910812709501,6.095928990526726,0.35261722274683627,0.0
initial_state_optimization,43,8.803035595997311,0.0573278867657486,0.2840867974733778,0.3311132242529514,0.6131405028377441,0.14945886653215776,6.021425722249178,2.2796171154440574,2.9179606750063085
global,182,8.889266842664574,0.16044035091380518,0.2467562645190733,0.013920337501524485,0.6772123748395394,0.5340320301663566,8.937512790681332,0.40985216507970934,0.8670803283514794
