stage,trial,objective,gamma,local_mixing,contact_scale,sick_contact_multiplier,sick_mobility_multiplier,seed_infections_per_week,initial_exposed_per_case,initial_infectious_per_case,seasonal_amplitude,seasonal_peak_week
seasonal_optimization,53,3.3251899504390368,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.599844623108177,13.435718612545339
seasonal_optimization,50,3.3251899515595174,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.599844623108177,13.436735519691075
seasonal_optimization,43,3.325189956674088,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.599844623108177,13.434668468145041
seasonal_optimization,49,3.325191029588451,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.599844623108177,13.453867410706993
seasonal_optimization,70,3.3251930741270797,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.5998319798507564,13.436107744613393
seasonal_optimization,48,3.3252174756172432,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.599844623108177,13.346095810065727
seasonal_optimization,42,3.325218741632483,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.599728137687729,13.435182555335382
seasonal_optimization,69,3.325218741797431,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.599728137687729,13.436566033089534
seasonal_optimization,23,3.3252450870255847,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.5996215937378777,13.435652767655656
seasonal_optimization,24,3.325245087373658,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.5996215937378777,13.435986123864424
seasonal_optimization,25,3.325245087434152,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.5996215937378777,13.435319411446887
seasonal_optimization,22,3.325245088550025,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.5996215937378777,13.436335389206993
seasonal_optimization,21,3.3252461653421466,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.5996215937378777,13.453460746018047
seasonal_optimization,41,3.325260295830837,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.5995601175384855,13.435924081666428
seasonal_optimization,68,3.3252603058130097,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.5995601175384855,13.43730755942058
seasonal_optimization,20,3.325272575434514,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.5996215937378777,13.345743459296227
seasonal_optimization,40,3.32532761794058,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.5992882552262147,13.437123896473617
seasonal_optimization,67,3.325327643798064,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.5992882552262147,13.438507374227768
seasonal_optimization,39,3.3254367725058716,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.5988483727647002,13.439065237611851
seasonal_optimization,66,3.325436824025801,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.5988483727647002,13.440448715366003
seasonal_optimization,38,3.3256139773812152,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.5981366279909148,13.442206393557273
seasonal_optimization,65,3.325614070360055,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.5981366279909148,13.443589871311424
initial_state_optimization,5,3.3258973125548055,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,1.803398874989485,0.396276629633745,0.6,13.433982740528194
seasonal_optimization,37,3.3259022420606095,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.5969850007556151,13.44728889064093
seasonal_optimization,64,3.3259024019541235,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.5969850007556151,13.448672368395082
seasonal_optimization,36,3.326372694445268,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.59512162874653,13.45551254367001
seasonal_optimization,63,3.3263729621701383,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.59512162874653,13.45689602142416
seasonal_optimization,35,3.3271444348734716,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.5921066295021451,13.468818693782744
seasonal_optimization,62,3.32714487592003,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.5921066295021451,13.470202171536895
seasonal_optimization,34,3.328420630458236,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.5872282582486751,13.49034849692456
seasonal_optimization,61,3.328421348908764,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.5872282582486751,13.49173197467871
