block_id,start_date,end_date,observed_total,predicted_total,mae,mean_squared_error,rmse,normalised_rmse,log_rmse,poisson_nll,objective,prediction_summary,objective_metric,window_weight
67,2025-11-24,2025-12-29,47.0,46.74563509280832,2.9982332293108787,11.198490257964137,3.346414537675232,0.42720185587343384,0.38886067105575733,2.6311003940915048,2.6311003940915048,mean,poisson_nll,0.9999999999999999
68,2025-12-01,2026-01-05,40.0,61.18296037610435,3.7646504494254107,17.097109844831376,4.134865154370983,0.6202297731556474,0.5088580796721451,2.9088697228443694,2.9088697228443694,mean,poisson_nll,0.9999999999999999
69,2025-12-08,2026-01-12,51.0,62.79021613461272,6.216182034531976,47.95795997301996,6.92516858805762,0.8147257162420727,0.6275287900010291,4.119679208774514,4.119679208774514,mean,poisson_nll,0.9999999999999999
70,2025-12-15,2026-01-19,60.0,50.16375454774614,5.71454838923452,50.559532840013695,7.110522684023566,0.7110522684023565,0.5619079481229529,4.212273100490008,4.212273100490008,mean,poisson_nll,0.9999999999999999
71,2025-12-22,2026-01-26,76.0,44.004064084688494,7.178749988760149,83.70970532689417,9.149300810821238,0.7223132219069398,0.6453390726319643,5.6814266127438655,5.6814266127438655,mean,poisson_nll,0.9999999999999999
72,2025-12-29,2026-02-02,86.0,37.3415763433734,8.128365473790435,107.50330720323834,10.368380162939548,0.7233753602050847,0.7679726248514315,7.293879420415833,7.293879420415833,mean,poisson_nll,0.9999999999999999
73,2026-01-05,2026-02-09,114.0,42.10496335265107,12.010837391895143,205.02729180089406,14.318774102586229,0.7536196896098014,0.9190293831246356,10.682336571312776,10.682336571312776,mean,poisson_nll,0.9999999999999999
74,2026-01-12,2026-02-16,138.0,43.46990131931777,15.755016446780372,283.4315295271801,16.835424839521576,0.7319749930226772,1.0787146222463908,14.068997309928292,14.068997309928292,mean,poisson_nll,0.9999999999999999
75,2026-01-19,2026-02-23,130.0,122.920224743163,6.604044682137756,56.48121111296568,7.515398267089089,0.3468645354041118,0.32030135204191507,3.714899966376687,3.714899966376687,mean,poisson_nll,0.9999999999999999
76,2026-01-26,2026-03-02,131.0,99.30750622468607,6.577596493120798,80.12749568851552,8.95139629826071,0.4099876167142309,0.3806715302277339,4.395619533409571,4.395619533409571,mean,poisson_nll,0.9999999999999999
77,2026-02-02,2026-03-09,117.0,124.89058682514387,8.437185277798203,85.16127592008492,9.22828672723626,0.47324547319160304,0.49010099492041165,4.524991879169814,4.524991879169814,mean,poisson_nll,0.9999999999999999
78,2026-02-09,2026-03-16,116.0,89.66908845667203,8.244457338479176,115.20885870125818,10.73353896444496,0.555183049885084,0.530924991378026,5.563014301741584,5.563014301741584,mean,poisson_nll,0.9999999999999999
79,2026-02-16,2026-03-23,96.0,183.7052124886491,14.61753541477485,253.08812012232013,15.908743511739704,0.9942964694837315,0.7745717799534275,7.694312504094156,7.694312504094156,mean,poisson_nll,0.9999999999999999
80,2026-02-23,2026-03-30,92.0,167.02185731436367,12.50364288572728,180.1610618861526,13.422408944975286,0.8753744964114317,0.6933620086192119,6.43114767644124,6.43114767644124,mean,poisson_nll,0.9999999999999999
81,2026-03-02,2026-04-06,104.0,98.82411157412352,5.606877727172952,36.22652743792983,6.0188476835628455,0.3411047133280588,0.34467374104150333,3.368134117802094,3.368134117802094,mean,poisson_nll,1.0333333333333332
82,2026-03-09,2026-04-13,110.0,114.91348588452328,5.638423454438659,35.97756488426945,5.998130115650164,0.31544326353890184,0.36400528425048545,3.411074624985291,3.411074624985291,mean,poisson_nll,1.1166666666666667
83,2026-03-16,2026-04-20,118.0,64.34614516298294,8.50002533823627,99.88292119012911,9.994144345071724,0.5082887150399754,0.5640294668559452,5.739919656314198,5.739919656314198,mean,poisson_nll,1.2833333333333332
84,2026-03-23,2026-04-27,121.0,90.0208508029881,4.472630356819629,43.99752592769456,6.633063087872341,0.34517549330666153,0.3236571538602546,3.6201294489271594,3.6201294489271594,mean,poisson_nll,1.6166666666666667
85,2026-03-30,2026-05-04,129.0,89.7960175610372,4.655956376583564,40.51810794926912,6.365383566547198,0.31252885246574424,0.3188053770275102,3.5910735981060604,3.5910735981060604,mean,poisson_nll,2.45
